id_sale,qty_sale,total_price,date_sale,status,created_at,updated_at
1821,2,50000,2021-11-03,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1822,4,83000,2021-11-03,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1823,3,58000,2021-11-03,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1824,3,54000,2021-11-03,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1825,3,61000,2021-11-03,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1826,1,18000,2021-11-03,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1827,4,83000,2021-11-03,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1828,1,25000,2021-11-03,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1829,2,36000,2021-11-03,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1830,4,90000,2021-11-03,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1831,5,98000,2021-11-03,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1832,4,83000,2021-11-03,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1833,1,25000,2021-11-03,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1834,4,87000,2021-11-03,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1835,1,18000,2021-11-03,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1836,3,72000,2021-11-03,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1837,3,65000,2021-11-03,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1838,2,47000,2021-11-03,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1839,5,108000,2021-11-03,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1840,2,40000,2021-11-03,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1841,2,36000,2021-11-03,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1842,4,84000,2021-11-03,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1843,1,25000,2021-11-04,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1844,4,87000,2021-11-04,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1845,5,113000,2021-11-04,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1846,3,65000,2021-11-04,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1847,1,25000,2021-11-04,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1848,2,50000,2021-11-04,accepted,2023-07-19 15:01:34,2023-07-19 15:01:34
1849,2,47000,2021-11-04,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1850,2,36000,2021-11-04,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1851,4,90000,2021-11-04,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1852,1,22000,2021-11-04,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1853,4,79000,2021-11-04,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1854,4,87000,2021-11-04,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1855,1,25000,2021-11-04,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1856,5,101000,2021-11-04,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1857,4,91000,2021-11-04,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1858,2,36000,2021-11-04,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1859,4,83000,2021-11-04,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1860,1,22000,2021-11-04,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1861,1,18000,2021-11-04,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1862,3,69000,2021-11-05,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1863,5,115000,2021-11-05,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1864,5,94000,2021-11-05,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1865,2,47000,2021-11-05,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1866,3,68000,2021-11-05,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1867,4,76000,2021-11-05,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1868,2,44000,2021-11-05,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1869,2,44000,2021-11-05,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1870,3,54000,2021-11-05,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1871,3,69000,2021-11-05,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1872,4,86000,2021-11-05,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1873,5,115000,2021-11-05,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1874,2,50000,2021-11-05,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1875,1,25000,2021-11-05,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1876,1,25000,2021-11-05,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1877,5,104000,2021-11-05,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1878,2,40000,2021-11-05,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1879,1,25000,2021-11-05,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1880,2,50000,2021-11-05,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1881,3,65000,2021-11-05,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1882,5,101000,2021-11-06,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1883,3,68000,2021-11-06,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1884,4,83000,2021-11-06,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1885,3,69000,2021-11-06,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1886,4,90000,2021-11-06,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1887,5,98000,2021-11-06,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1888,1,25000,2021-11-06,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1889,3,58000,2021-11-06,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1890,3,65000,2021-11-06,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1891,3,61000,2021-11-06,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1892,3,62000,2021-11-06,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1893,2,44000,2021-11-06,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1894,4,90000,2021-11-07,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1895,2,47000,2021-11-07,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1896,2,40000,2021-11-07,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1897,4,90000,2021-11-07,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1898,1,22000,2021-11-07,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1899,5,98000,2021-11-07,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1900,1,18000,2021-11-07,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1901,3,54000,2021-11-07,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1902,5,109000,2021-11-07,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1903,5,108000,2021-11-07,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1904,5,115000,2021-11-07,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1905,1,25000,2021-11-07,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1906,5,112000,2021-11-07,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1907,5,108000,2021-11-07,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1908,5,102000,2021-11-07,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1909,3,61000,2021-11-07,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1910,1,18000,2021-11-07,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1911,3,68000,2021-11-07,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1912,2,47000,2021-11-07,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1913,5,108000,2021-11-07,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1914,4,87000,2021-11-07,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1915,5,119000,2021-11-07,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1916,2,47000,2021-11-08,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1917,4,90000,2021-11-08,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1918,1,22000,2021-11-08,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1919,5,108000,2021-11-08,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1920,3,69000,2021-11-09,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1921,2,47000,2021-11-09,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1922,5,115000,2021-11-09,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1923,2,47000,2021-11-09,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1924,2,40000,2021-11-09,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1925,1,18000,2021-11-09,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1926,4,72000,2021-11-09,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1927,5,108000,2021-11-09,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1928,4,94000,2021-11-09,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1929,2,47000,2021-11-09,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1930,3,58000,2021-11-09,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1931,5,116000,2021-11-10,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1932,1,18000,2021-11-10,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1933,2,43000,2021-11-10,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1934,1,22000,2021-11-10,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1935,5,112000,2021-11-10,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1936,1,25000,2021-11-10,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1937,1,22000,2021-11-10,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1938,1,18000,2021-11-10,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1939,4,87000,2021-11-10,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1940,4,76000,2021-11-10,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1941,2,43000,2021-11-10,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1942,2,40000,2021-11-10,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1943,1,22000,2021-11-10,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1944,5,122000,2021-11-10,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1945,4,90000,2021-11-10,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1946,3,54000,2021-11-10,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1947,2,44000,2021-11-10,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1948,4,97000,2021-11-10,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1949,5,112000,2021-11-10,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1950,2,47000,2021-11-11,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1951,1,22000,2021-11-11,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1952,5,112000,2021-11-11,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1953,5,109000,2021-11-11,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1954,5,112000,2021-11-11,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1955,1,18000,2021-11-11,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1956,1,25000,2021-11-11,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1957,4,76000,2021-11-11,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1958,3,65000,2021-11-11,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1959,4,72000,2021-11-11,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1960,1,25000,2021-11-11,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1961,2,43000,2021-11-11,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1962,2,44000,2021-11-11,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1963,2,47000,2021-11-12,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1964,5,105000,2021-11-12,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1965,1,25000,2021-11-12,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1966,4,83000,2021-11-12,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1967,4,79000,2021-11-12,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1968,2,43000,2021-11-12,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1969,1,25000,2021-11-12,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1970,1,18000,2021-11-12,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1971,1,18000,2021-11-12,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1972,1,18000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1973,5,116000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1974,1,18000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1975,5,118000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1976,1,22000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1977,5,108000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1978,3,68000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1979,5,109000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1980,1,22000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1981,2,40000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1982,2,43000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1983,2,44000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1984,5,109000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1985,4,84000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1986,2,47000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1987,5,112000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1988,1,18000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1989,2,47000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1990,2,50000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1991,4,93000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1992,4,84000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1993,1,22000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1994,1,22000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1995,3,62000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1996,1,22000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1997,4,90000,2021-11-13,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1998,2,43000,2021-11-14,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
1999,2,47000,2021-11-14,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2000,2,40000,2021-11-14,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2001,2,40000,2021-11-14,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2002,4,94000,2021-11-14,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2003,5,115000,2021-11-14,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2004,2,44000,2021-11-14,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2005,3,61000,2021-11-14,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2006,2,50000,2021-11-14,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2007,1,25000,2021-11-14,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2008,2,36000,2021-11-14,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2009,1,25000,2021-11-14,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2010,5,105000,2021-11-14,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2011,5,105000,2021-11-14,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2012,3,69000,2021-11-14,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2013,3,68000,2021-11-14,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2014,4,84000,2021-11-14,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2015,4,94000,2021-11-14,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2016,3,61000,2021-11-14,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2017,5,118000,2021-11-14,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2018,4,90000,2021-11-14,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2019,1,18000,2021-11-15,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2020,2,44000,2021-11-15,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2021,4,97000,2021-11-15,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2022,4,86000,2021-11-15,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2023,1,22000,2021-11-15,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2024,3,65000,2021-11-15,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2025,1,18000,2021-11-15,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2026,2,40000,2021-11-15,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2027,5,106000,2021-11-15,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2028,1,18000,2021-11-15,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2029,2,50000,2021-11-15,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2030,3,54000,2021-11-15,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2031,5,104000,2021-11-15,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2032,4,80000,2021-11-15,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2033,5,116000,2021-11-15,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2034,1,18000,2021-11-15,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2035,4,86000,2021-11-16,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2036,5,104000,2021-11-16,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2037,5,104000,2021-11-16,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2038,2,40000,2021-11-16,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2039,1,25000,2021-11-16,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2040,5,102000,2021-11-16,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2041,5,94000,2021-11-16,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2042,4,83000,2021-11-16,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2043,1,22000,2021-11-16,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2044,3,65000,2021-11-16,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2045,5,102000,2021-11-16,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2046,2,40000,2021-11-16,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2047,2,36000,2021-11-16,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2048,2,47000,2021-11-16,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2049,5,108000,2021-11-16,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2050,3,69000,2021-11-16,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2051,4,93000,2021-11-16,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2052,1,25000,2021-11-16,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2053,5,119000,2021-11-16,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2054,2,40000,2021-11-16,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2055,3,62000,2021-11-16,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2056,2,44000,2021-11-16,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2057,1,25000,2021-11-16,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2058,3,75000,2021-11-16,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2059,4,90000,2021-11-17,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2060,1,22000,2021-11-17,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2061,5,98000,2021-11-17,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2062,4,97000,2021-11-17,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2063,3,54000,2021-11-17,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2064,4,90000,2021-11-17,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2065,4,90000,2021-11-17,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2066,3,65000,2021-11-17,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2067,3,65000,2021-11-17,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2068,3,66000,2021-11-17,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2069,2,43000,2021-11-17,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2070,4,90000,2021-11-17,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2071,1,25000,2021-11-17,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2072,2,43000,2021-11-17,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2073,4,80000,2021-11-17,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2074,4,94000,2021-11-17,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2075,2,43000,2021-11-18,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2076,2,50000,2021-11-18,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2077,1,25000,2021-11-18,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2078,1,22000,2021-11-18,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2079,2,43000,2021-11-18,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2080,5,109000,2021-11-18,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2081,3,65000,2021-11-18,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2082,2,47000,2021-11-18,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2083,1,22000,2021-11-18,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2084,1,18000,2021-11-18,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2085,1,18000,2021-11-18,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2086,3,69000,2021-11-18,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2087,1,22000,2021-11-18,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2088,1,18000,2021-11-18,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2089,5,116000,2021-11-18,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2090,2,44000,2021-11-18,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2091,2,43000,2021-11-18,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2092,1,25000,2021-11-18,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2093,3,65000,2021-11-18,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2094,2,47000,2021-11-19,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2095,1,18000,2021-11-19,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2096,1,22000,2021-11-19,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2097,4,84000,2021-11-19,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2098,4,83000,2021-11-19,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2099,4,83000,2021-11-19,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2100,4,88000,2021-11-19,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2101,1,18000,2021-11-19,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2102,4,94000,2021-11-19,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2103,2,36000,2021-11-19,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2104,5,101000,2021-11-19,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2105,4,90000,2021-11-19,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2106,1,22000,2021-11-19,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2107,5,104000,2021-11-19,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2108,5,108000,2021-11-19,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2109,4,72000,2021-11-19,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2110,5,125000,2021-11-19,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2111,1,25000,2021-11-19,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2112,5,111000,2021-11-19,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2113,2,43000,2021-11-19,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2114,2,47000,2021-11-19,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2115,4,93000,2021-11-19,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2116,5,101000,2021-11-19,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2117,3,69000,2021-11-19,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2118,2,47000,2021-11-19,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2119,4,93000,2021-11-20,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2120,4,94000,2021-11-20,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2121,2,47000,2021-11-20,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2122,2,50000,2021-11-20,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2123,1,25000,2021-11-20,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2124,3,61000,2021-11-20,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2125,1,22000,2021-11-20,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
2126,3,61000,2021-11-20,accepted,2023-07-19 15:01:35,2023-07-19 15:01:35
